Zip_Code,Name,lat,lng,population,median_household_income,median_home_value,Less Than High School,High School Graduate,Associate's Degree,Bachelor's Degree,Master's Degree,Professional Degree,Doctorate Degree
75407,Princeton,33.1,-96.5,14120,52330.0,108500.0,0.15835449466734383,0.5751142712036567,0.08918232605383443,0.13265617064499746,0.03484002031488065,0.008735398679532758,0.0011173184357541898
75409,Anna,33.3,-96.5,11831,61997.0,131000.0,0.15736040609137056,0.5356665776115416,0.07934811648410366,0.1508148543948704,0.05570398076409298,0.020838899278653487,0.0002671653753673524
75422,Campbell,33.1,-95.9,2883,52056.0,89800.0,0.1420996818663839,0.644220572640509,0.04772004241781548,0.07635206786850478,0.020678685047720042,0.0021208907741251328,0.06680805938494168
75423,Celeste,33.3,-96.2,2982,47162.0,95600.0,0.14551690347868693,0.6536011758941696,0.05046545810877021,0.10926016658500735,0.041156295933366,0.0,0.0
75424,Blue Ridge,33.31,-96.39,3297,48948.0,121600.0,0.11952191235059761,0.632580787959274,0.05533421868083223,0.17220008853474988,0.01859229747675963,0.0,0.0017706949977866313
75428,Commerce,33.3,-95.9,10089,27662.0,84400.0,0.1871345029239766,0.4950009432182607,0.04112431616676099,0.1661950575363139,0.08734201094133183,0.007734389737785324,0.015468779475570647
75442,Farmersville,33.2,-96.3,8858,52080.0,113100.0,0.1447721179624665,0.5926608579088471,0.09065013404825738,0.1308646112600536,0.041052278820375335,0.0,0.0
75453,Lone Oak,33.0,-95.9,3255,41525.0,101200.0,0.14312529328953544,0.679493195682778,0.0656968559361802,0.06241201313937119,0.0342562177381511,0.015016424213984044,0.0
75454,Melissa,33.28,-96.56,5699,87125.0,186900.0,0.1213235294117647,0.42371323529411764,0.125,0.20802696078431374,0.11243872549019608,0.009497549019607842,0.0
75474,Quinlan,32.9,-96.1,14882,44976.0,79900.0,0.22082228116710875,0.6286472148541115,0.06754452444107617,0.06025009473285335,0.01771504357711254,0.003220917014020462,0.0017999242137173171
75496,Wolfe City,33.4,-96.1,3351,39175.0,86400.0,0.14601958280119198,0.5913154533844189,0.06641123882503193,0.1179225202213708,0.0604512558535547,0.002554278416347382,0.01532567049808429
76001,Southwest Arlington,32.63,-97.15,30460,74587.0,145600.0,0.10661824489132202,0.48018862810992463,0.06471895495690823,0.23735703832186025,0.08585831210363705,0.01447232912352973,0.010786492492818038
76002,Southeast Arlington,32.62,-97.09,30269,79376.0,144600.0,0.11836801394487417,0.46835167229545704,0.09636125939644842,0.24261902167992155,0.05142172349929186,0.010676544285869921,0.012201764898137051
76006,River Legacy Parks - Arlington,32.78,-97.1,22639,44363.0,184600.0,0.06337127509911754,0.46719529351579486,0.099117534211536,0.26167029031845507,0.07782325105512214,0.01784115615807648,0.012981199641897942
76008,Aledo,32.7,-97.6,13602,102951.0,242600.0,0.050781683113427206,0.41124293158886793,0.07085042687659386,0.31910411353808626,0.10677458698303581,0.028606275640314892,0.012639982259674021
76009,Alvarado,32.4,-97.2,19759,51696.0,85800.0,0.24964516637754297,0.6027440466803343,0.05685223150922567,0.06741838826683488,0.010881564422015455,0.003232928560164012,0.00922567418388267
76010,East Arlington,32.72,-97.08,55706,31108.0,82600.0,0.420478275513641,0.4598854833277198,0.03287302121926575,0.06069383630852139,0.020882452004041766,0.0024924216908049847,0.002694509936005389
76011,"(Six Flags, Stadium Areas) - Arlington",32.76,-97.08,21594,34412.0,102400.0,0.2931869795609387,0.45155185465556397,0.040272520817562454,0.15049205147615444,0.04882664647993944,0.011052233156699471,0.00461771385314156
76012,Northwest Arlington,32.76,-97.15,25689,56627.0,162100.0,0.1010089810400266,0.4358576338840226,0.07866725801086595,0.24631333850759507,0.09540969065306575,0.022840669697305686,0.019902428207118305
76013,West Arlington,32.72,-97.16,30680,50220.0,146400.0,0.07090988839612067,0.46532482089770455,0.07310297772795946,0.24835518300112092,0.11311467420439593,0.01276865344315025,0.016423802329548223
76014,Vandergriff Park Area - Arlington,32.69,-97.09,34072,42558.0,93100.0,0.24075715701100275,0.554935599937425,0.06403504197736873,0.11138342806486938,0.024456380038587893,0.003702351775564478,0.0007300411951817282
76015,Parks Mall Area - Arlington,32.69,-97.13,16658,47902.0,116000.0,0.11326830192253054,0.5570603276825457,0.06184297755469268,0.1829718723363955,0.06411592006818828,0.009091770053982385,0.011648830381664931
76016,Lake Arlington Area - Arlington,32.69,-97.19,30852,81635.0,152600.0,0.06085405998536942,0.4484729334308705,0.06693489392831017,0.2796269202633504,0.1027798098024872,0.021991587417703,0.01933979517190929
76017,Green Oaks - Arlington,32.66,-97.17,44724,68538.0,135200.0,0.05812344312205923,0.4940492665375035,0.09133683919180736,0.2508303349017437,0.0827567118737891,0.011520896761693883,0.011382507611403267
76018,Fish Creek - Arlington,32.66,-97.09,26938,64403.0,115900.0,0.1284891448825875,0.5341477308690423,0.08557503639470852,0.19792391923539465,0.0475979492372935,0.0031647572631179188,0.0031014621178555605
76020,Azle,32.9,-97.6,27270,57457.0,113400.0,0.14892606469998418,0.5842524671486622,0.08032086125916935,0.13499393107815716,0.040793709430576815,0.006227241543089345,0.004485724840360969
76021,North Bedford,32.85,-97.13,33673,65134.0,171900.0,0.050818124606670866,0.4786815607300189,0.08275645059786028,0.28040434235368156,0.08889238514789176,0.011917872876022655,0.006529263687853996
76022,South Bedford,32.83,-97.14,13212,53793.0,126200.0,0.07512315270935961,0.5573219883564711,0.13266905508284818,0.17129422301836095,0.05463502015226153,0.008956560680698611,0.0
76023,Boyd,33.06,-97.61,5832,49441.0,93000.0,0.15008858516831183,0.6049101493292838,0.07668944570994685,0.12098202986585674,0.039230574538091624,0.005315110098709187,0.0027841052898000505
76028,Burleson,32.5,-97.3,59744,69676.0,136800.0,0.0892062633661906,0.5918241931122638,0.07185172439222241,0.16941569774587645,0.058798947911801576,0.011086256483370615,0.007816916988274624
76031,East Cleburne,32.4,-97.3,17759,46714.0,97400.0,0.21962616822429906,0.5857296908698778,0.07755212077641985,0.09076204169662114,0.021477354421279654,0.002606038820992092,0.002246585190510424
76033,West Cleburne,32.3,-97.5,24819,53523.0,110900.0,0.17770576798444587,0.5611147116007777,0.07323395981853532,0.1407647440051847,0.03817239144523655,0.005832793259883344,0.0031756318859364873
76034,Colleyville,32.89,-97.14,22748,152986.0,405100.0,0.0177349885989359,0.28863693944768176,0.052128198631872305,0.40043070686597415,0.15353432987078794,0.06973650874081581,0.0177983278439321
76035,Cresson,32.57,-97.65,1622,84732.0,126600.0,0.03609756097560975,0.5434146341463415,0.06829268292682927,0.21365853658536585,0.09560975609756098,0.03121951219512195,0.011707317073170732
76036,Crowley,32.58,-97.41,22352,64852.0,132200.0,0.10074074074074074,0.5932980599647266,0.08479717813051146,0.1439153439153439,0.05516754850088183,0.012486772486772487,0.009594356261022927
76039,North Euless,32.86,-97.09,32925,58320.0,146300.0,0.08210487882798595,0.47053991145999724,0.09273880699192187,0.26466158550499747,0.0743918579708822,0.007530464150426726,0.008032495093788509
76040,South Euless,32.81,-97.1,27524,45748.0,142900.0,0.13254564983888292,0.5466702470461869,0.0728249194414608,0.19360902255639098,0.044414607948442535,0.005907626208378088,0.004027926960257788
76041,Forreston,32.24,-96.85,434,57750.0,72000.0,0.078125,0.7265625,0.1015625,0.0,0.09375,0.0,0.0
76043,Glen Rose,32.2,-97.8,7071,54925.0,137200.0,0.15481085526315788,0.46895559210526316,0.09765625,0.19654605263157895,0.04461348684210526,0.030838815789473683,0.006578947368421052
76044,Godley,32.4,-97.5,3866,59833.0,138900.0,0.15727502102607233,0.6000841042893188,0.06896551724137931,0.13582842724978975,0.023549201009251473,0.0,0.014297729184188394
76048,West Granbury,32.4,-97.8,21989,48668.0,125700.0,0.1839021579048473,0.5953768329384644,0.05148235896779151,0.12044566818210924,0.032848818595120705,0.008452327591726963,0.007491835819939809
76049,East Granbury,32.5,-97.7,25130,64254.0,172900.0,0.08579305870904963,0.5320575197318629,0.07449453995026489,0.2016974808087361,0.0757379176127149,0.015298951237971672,0.014920531949399934
76050,Grandview,32.3,-97.2,5875,62723.0,169500.0,0.11030654115375332,0.6017378711078928,0.09099686217716631,0.1416847694907072,0.04561911658218682,0.005551532705768767,0.0041033067825247405
76051,Grapevine,32.94,-97.07,46320,76216.0,226900.0,0.07979971835393522,0.4120168987638867,0.062149898294476605,0.3070880926302613,0.11024878735722109,0.015146299483648882,0.013550305116570177
76052,Haslet - Fort Worth,32.98,-97.39,15995,93031.0,181000.0,0.07765629380431735,0.49556116250817683,0.10148584244463134,0.2627791795159331,0.05943369778525372,0.001682085786375105,0.0014017381553125877
76053,South Hurst,32.82,-97.17,28421,44977.0,115800.0,0.18217983651226158,0.5623978201634877,0.06735694822888283,0.14038147138964577,0.04174386920980926,0.0023978201634877383,0.003542234332425068
76054,North Hurst,32.86,-97.18,11764,93763.0,177300.0,0.03785074626865672,0.4325970149253731,0.08967164179104478,0.30770149253731344,0.11307462686567164,0.011104477611940299,0.008
76058,Joshua,32.48,-97.41,17123,56151.0,101900.0,0.22449166514013555,0.6166880381022165,0.05367283385235391,0.08179153691152226,0.014196739329547537,0.0076021249313061,0.0015570617329181168
76059,Keene,32.39,-97.32,4881,36579.0,98900.0,0.19365079365079366,0.5650793650793651,0.07548500881834215,0.1146384479717813,0.033862433862433865,0.005643738977072311,0.01164021164021164
76060,Kennedale,32.64,-97.21,6764,74375.0,158300.0,0.13588283157038242,0.5783157038242474,0.059397884458909686,0.1629373474369406,0.05126118795768918,0.00935720097640358,0.0028478437754271765
76061,Lillian,32.5031,-97.1881,152,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
76063,Mansfield,32.57,-97.13,61361,92052.0,179600.0,0.07902743466389286,0.4475880899752958,0.07445065661162398,0.2709140553894162,0.10427772721362631,0.011571967234429853,0.01217006891171499
76064,Maypearl,32.28,-97.02,1883,77500.0,165000.0,0.13144058885383805,0.4942166140904311,0.10830704521556257,0.22923238696109358,0.012618296529968454,0.024185068349106203,0.0
76065,Midlothian,32.5,-97.0,28986,81793.0,162900.0,0.06990897829482415,0.5585178003985566,0.0938762320245597,0.19803953250390477,0.07195562018635213,0.004416437765928798,0.003285398825873862
76066,Millsap,32.7,-98.0,3142,80088.0,116200.0,0.14341387373343725,0.6200311769290725,0.05455962587685113,0.1406858924395947,0.014809041309431021,0.006235385814497272,0.020265003897116135
76070,Nemo,32.24,-97.66,752,56382.0,119600.0,0.16473317865429235,0.33642691415313225,0.12761020881670534,0.29698375870069604,0.07424593967517401,0.0,0.0
76071,Pecan Acres,33.01,-97.48,3320,63750.0,110600.0,0.1049097775912715,0.7003776751993286,0.07763323541754091,0.0839278220730172,0.020142677297524128,0.003357112882920688,0.009651699538396978
76073,Paradise,33.1,-97.7,5327,54109.0,147400.0,0.1063664596273292,0.6796066252587992,0.052795031055900624,0.1265527950310559,0.03467908902691511,0.0,0.0
76077,Rainbow,32.28,-97.7,590,91875.0,239400.0,0.17717717717717718,0.4744744744744745,0.03303303303303303,0.3153153153153153,0.0,0.0,0.0
76078,Rhome,33.1,-97.5,8572,64280.0,111700.0,0.17637209302325582,0.6052093023255813,0.08186046511627906,0.10474418604651163,0.024930232558139535,0.00037209302325581393,0.0065116279069767444
76082,Springtown,33.0,-97.7,17748,58255.0,118100.0,0.15320893649067024,0.6543385490753911,0.06041335453100159,0.0989038574177893,0.030206677265500796,0.0017571751317881348,0.0011714500878587566
76084,Venus,32.4,-97.1,8327,54599.0,85700.0,0.23879003558718861,0.6040925266903915,0.05711743772241993,0.0695729537366548,0.022419928825622777,0.006405693950177936,0.001601423487544484
76085,Far North - Weatherford,32.8,-97.7,8787,60291.0,131700.0,0.12784743069044677,0.5776090411442698,0.0888221790570369,0.14126787921596326,0.049620342574607096,0.012184354582376832,0.002648772735299311
76086,Southeast Weatherford,32.76,-97.79,20196,48176.0,117100.0,0.12307926365434353,0.5835235052487449,0.0950098889396014,0.1181347938536437,0.061539631827171766,0.003194888178913738,0.015518028297581013
76087,South and East Weatherford,32.7,-97.8,24746,74898.0,179100.0,0.08864494806421153,0.5054296506137866,0.0822119924457035,0.22267469310670443,0.07731350330500472,0.013101983002832862,0.010623229461756374
76088,Northwest Weatherford,32.9,-97.9,11499,64093.0,169300.0,0.09984093967943228,0.6193564174721644,0.05395815490028141,0.17888168359231615,0.0371956441942983,0.008809494677596966,0.001957665483910437
76092,Southlake,32.96,-97.15,26669,173507.0,514400.0,0.01951392584708178,0.24623026432499556,0.05664951806516469,0.43072556324285965,0.17255041097510496,0.053574596416533615,0.020755721128259713
76093,Rio Vista,32.23,-97.4,2095,59195.0,142100.0,0.17792792792792791,0.7522522522522522,0.02027027027027027,0.03453453453453453,0.015015015015015015,0.0,0.0
76102,"(Greenway, Upper Westside, Eastchase) - Fort Worth",32.76,-97.33,8111,50177.0,194400.0,0.1916083916083916,0.4411810411810412,0.0588966588966589,0.17715617715617715,0.08733488733488734,0.02905982905982906,0.014763014763014764
76103,Meadowbrook - Fort Worth,32.75,-97.27,14572,39513.0,86200.0,0.32554517133956384,0.4618380062305296,0.04672897196261682,0.1054739652870494,0.05017801513128616,0.004005340453938585,0.006230529595015576
76104,"(Hillside, Morningside) - Fort Worth",32.73,-97.32,17446,22221.0,55500.0,0.4052917649471849,0.45646600348682187,0.034252897138755,0.06307045431237822,0.03209927186955184,0.0032817146959286227,0.005537893549379551
76105,Burchill - Fort Worth,32.72,-97.27,22194,24526.0,49000.0,0.5153504880212955,0.42972493345164153,0.018101153504880212,0.029991126885536824,0.0068322981366459624,0.0,0.0
76106,"(Diamond Hill, Far Greater Northside Historical, North Hill Manor) - Fort Worth",32.81,-97.36,35389,31391.0,68600.0,0.530507289794288,0.4048831635710006,0.027411623726782505,0.03210505292590374,0.0038446175354503696,0.0,0.0012482524465747952
76107,"(Arlington Heights, Monticello, West Beyer) - Fort Worth",32.74,-97.38,25917,51370.0,202700.0,0.15148164528969482,0.3499004865103936,0.042293233082706765,0.3048982750995135,0.10128261831048209,0.03681999115435648,0.01332375055285272
76108,White Settlement - Fort Worth,32.78,-97.51,38227,58528.0,113800.0,0.1492277319707351,0.5308326559052375,0.07618162815004065,0.16776990670847367,0.06255564587930167,0.00801300661944025,0.005419424766771184
76109,TCU Area - Fort Worth,32.7,-97.39,21710,58704.0,312400.0,0.026750761200521965,0.31361461505002175,0.03994490358126722,0.34174278671886327,0.1643468174568653,0.07155284906481078,0.0420472669276497
76110,"(Shaw Clarke, Ryan Place, Fairmont-Southside Historic District) - Fort Worth",32.71,-97.34,30434,39600.0,85000.0,0.3907472125145615,0.3352748654795584,0.0326732124036168,0.14877683474787817,0.06950685083485882,0.015532257169800855,0.0074887668497254116
76111,"(Sylvan Heights West, Scenic Bluff) - Fort Worth",32.78,-97.3,21685,40511.0,80800.0,0.4447039871123641,0.4297221103503826,0.03544099879178413,0.05034232782923882,0.033507853403141365,0.003624647603705195,0.00265807490938381
76112,"(Ryanwood, Handley) - Fort Worth",32.75,-97.23,38993,36820.0,94800.0,0.21923076923076923,0.5304160125588697,0.0631475667189953,0.12029042386185243,0.04988226059654631,0.007888540031397174,0.009144427001569859
76114,"(Fair Oaks, Calloway Park) - Fort Worth",32.78,-97.39,24741,37752.0,81200.0,0.2826297131807928,0.5425072510473735,0.05671930389945214,0.08785046728971962,0.02320335159523042,0.0043184015468901065,0.0027715114405414115
76115,"(Southland Terrace, North Greenbriar) - Fort Worth",32.68,-97.33,20696,27806.0,65100.0,0.5150970524802301,0.3660136592379583,0.02812724658519051,0.06182602444284687,0.02453271028037383,0.00206685837526959,0.002336448598130841
76116,"(Western Hills, Ridglea Hills) - Fort Worth",32.72,-97.46,46746,41573.0,122400.0,0.15341246290801186,0.490702274975272,0.055028025057698646,0.19868117375535774,0.07032640949554896,0.022980547312891526,0.008869106495219254
76117,Haltom City,32.8,-97.26,30645,39054.0,81900.0,0.30979451340356734,0.5541358089078962,0.04892041305935121,0.06185459476374257,0.020340043809325126,0.0025555439657870033,0.002399082090330656
76118,Richland Hills,32.8,-97.19,13866,62282.0,126300.0,0.13775307661770544,0.5492258832870187,0.08584755855498213,0.1515482334259627,0.05895196506550218,0.008832870186581977,0.007840412862246923
76119,"(Echo Heights, Glencrest) - Fort Worth",32.7,-97.26,42761,28660.0,58700.0,0.3483229329173167,0.5309672386895475,0.03252730109204368,0.0656396255850234,0.015210608424336974,0.006162246489859594,0.001170046801872075
76120,"(John T White, Cobblestone) - Fort Worth",32.76,-97.17,15283,39714.0,135400.0,0.1437170805116629,0.5719525959367946,0.07477426636568849,0.1508653122648608,0.04430022573363431,0.007242287434161023,0.0071482317531978935
76123,"(Wedgewood, Stone Meadow) - Fort Worth",32.62,-97.39,29722,81008.0,138900.0,0.08831341301460824,0.48013501549358123,0.07514386896857016,0.22764497565294378,0.09727755644090305,0.015050907481186366,0.01643426294820717
76126,Benbrook,32.6,-97.5,19395,76330.0,142900.0,0.06304271090716555,0.47292622661489586,0.0830215319449347,0.25351217790328273,0.10243558065654783,0.013625132368513943,0.011436639604659371
76127,NAS-JRB - Fort Worth,32.78,-97.42,2003,173500.0,,0.22576760987357014,0.6285370258880193,0.052378085490668275,0.050571944611679714,0.015051173991571343,0.00481637567730283,0.022877784467188442
76129,TCU,32.709,-97.363,2833,,,0.0,0.2348993288590604,0.18120805369127516,0.4228187919463087,0.1610738255033557,0.0,0.0
76131,"(North Brook, Fossil Creek Estates) - Fort Worth",32.88,-97.35,28374,77413.0,132800.0,0.10749475890985324,0.5268343815513626,0.06729559748427673,0.23668763102725368,0.05188679245283019,0.0067085953878406705,0.0030922431865828093
76132,"(Quail Ridge Estates, Huken Bend Estates) - Fort Worth",32.66,-97.42,24709,49437.0,232400.0,0.052387384741880545,0.4186879661713749,0.045104833499735715,0.2947084042990544,0.11593351735478945,0.04663182005050802,0.026546073882656958
76133,Wedgewood - Fort Worth,32.66,-97.38,48394,51123.0,106800.0,0.12690525545665163,0.5638031947323497,0.06081575417631996,0.16494939641507134,0.06487013778807463,0.009572003414217779,0.009084258017314962
76134,"(Willow Creek, South Greenbriar, Highland Hills) - Fort Worth",32.64,-97.33,23704,48534.0,92700.0,0.15944410214280824,0.60525775313206,0.07044567673033478,0.11001574587526529,0.03601013212843157,0.0073937153419593345,0.011432874649140824
76135,"(Lakeland, Lake Worth, Lakeside) - Fort Worth",32.84,-97.47,20684,52945.0,115400.0,0.13059008429775681,0.6015859408486927,0.078511215887984,0.12337476782397486,0.05400771538791256,0.008572653236176597,0.0033576225175025003
76137,"(Summerfields, Summerbrook) - Fort Worth",32.85,-97.29,54911,66306.0,137000.0,0.08323140717759017,0.521255332478148,0.08523015423167567,0.23167566600041764,0.058082992750812926,0.009337430267593448,0.01118701709376212
76140,"(Quail Run, Hamlet, Garden Acres) - Fort Worth",32.62,-97.27,26340,50739.0,90200.0,0.19550520738169194,0.5930933674401608,0.07205067300079177,0.10140690663255984,0.029478043729825203,0.008465801814970461,0.0
76148,Watauga,32.87,-97.25,23331,59394.0,98900.0,0.12116836232359698,0.6305218247456514,0.08322940597308828,0.12878240892681325,0.028027568099770264,0.007482769937643584,0.0007876599934361667
76155,DFW Airport Area - Fort Worth,32.81,-97.05,3115,45675.0,,0.07840991976659373,0.487964989059081,0.03938730853391685,0.28227571115973743,0.09737417943107221,0.011670313639679067,0.0029175784099197666
76164,"(Northside, Marine Park) - Fort Worth",32.78,-97.36,16748,34574.0,69800.0,0.5965782055020901,0.34072129872654805,0.020316904831340528,0.03334305434042967,0.005249343832020997,0.0026246719160104987,0.0011665208515602217
76177,"(Texas Motor Speedway, Elizabethtown) - Fort Worth",32.97,-97.29,4891,81755.0,171300.0,0.026204819277108434,0.4635542168674699,0.07680722891566265,0.2822289156626506,0.11686746987951807,0.03433734939759036,0.0
76179,"(Saginaw, Eagle Mountain) - Fort Worth",32.9,-97.4,48058,75472.0,138800.0,0.08580435425081273,0.5591238958394904,0.08442517978524283,0.18756772731750568,0.06334351295438873,0.011197583160936525,0.008537746691623157
76180,North Richland Hills - Fort Worth,32.84,-97.22,33444,52086.0,132900.0,0.1024570133736171,0.5424978895454747,0.09157151108544008,0.19625005553827699,0.056338028169014086,0.006886746345581374,0.003998755942595637
76182,Smithfield - Fort Worth,32.89,-97.21,28209,82038.0,165400.0,0.06000801442596674,0.5069124423963134,0.08430174313764777,0.24408936084952915,0.08540372670807453,0.009166499699459027,0.010118212783009417
76201,West Denton,33.22,-97.15,27107,22342.0,126300.0,0.09108140462889067,0.4240822027134876,0.03172386272944932,0.27603750997605747,0.12978850758180366,0.01067438148443735,0.0366121308858739
76205,South Denton,33.19,-97.13,18510,41371.0,168700.0,0.16439780676876536,0.4082057099640764,0.06693136698808849,0.19984874267347325,0.09699376063528077,0.019947059935715637,0.04367555303460011
76207,"(North Lakes Park, Denton Airport) - Denton",33.2,-97.2,10579,61377.0,157900.0,0.07694373573250973,0.498321471733584,0.07358667919967772,0.2376796025245065,0.06928964683765275,0.007116959849603867,0.03706190412246542
76208,Far East Denton,33.21,-97.07,19782,70890.0,171100.0,0.12440622440622441,0.44455364455364454,0.06478296478296479,0.2371007371007371,0.08607698607698608,0.013923013923013924,0.029156429156429155
76209,Northeast Denton,33.23,-97.11,24018,48237.0,113600.0,0.18570436320010103,0.4481909452547831,0.06371156153311865,0.17383342804824145,0.09982951316537222,0.007387762833870051,0.02134242596451348
76210,Corinth - Denton,33.15,-97.1,39556,80407.0,163700.0,0.05505318089471378,0.44895032466239093,0.10229853005616858,0.26331514161653985,0.10186033541807753,0.007449308847548102,0.021073178504561207
76225,Alvord,33.4,-97.7,3156,62554.0,128100.0,0.09915891987605135,0.7042939353696326,0.06064630367419212,0.08764940239043825,0.048251438689685705,0.0,0.0
76226,Lantana,33.12,-97.17,18419,116101.0,309100.0,0.03735266008282893,0.367792290538388,0.056387384517362214,0.3884198789423383,0.10552723797387703,0.02827333545715196,0.01624721248805352
76227,Aubrey,33.3,-97.0,22141,77386.0,155400.0,0.057546447707188086,0.5193793055458911,0.08426692644909888,0.25168742606638367,0.07069793333797231,0.010089764108273606,0.0063321967851924016
76234,Decatur,33.3,-97.5,15587,58848.0,145200.0,0.15998018821198612,0.5644378405151065,0.044477464091134226,0.1721644378405151,0.0420009905894007,0.009707776126795443,0.007231302625061912
76244,Keller - Fort Worth,32.93,-97.28,60388,93705.0,174300.0,0.04558759757155247,0.444790763226366,0.07439830875975716,0.32537402428447526,0.09296400693842151,0.011003902862098873,0.005881396357328708
76247,Justin - Fort Worth,33.1,-97.3,13098,77968.0,137000.0,0.12276214833759591,0.5704542686639873,0.07794422116672756,0.15783704786262331,0.061746437705516986,0.006941907197661673,0.0023139690658872244
76248,Keller,32.93,-97.22,34647,111606.0,272800.0,0.03345432282328246,0.3770936283727642,0.0606550924913631,0.3539161236716666,0.13136834740018366,0.026413609131062228,0.0170988761096777
76249,Krum,33.3,-97.3,7194,75250.0,144500.0,0.09148338792700046,0.589143659335517,0.0814225549836219,0.1930276087973795,0.03369209171736079,0.006551240056153486,0.004679457182966776
76258,Pilot Point,33.4,-96.9,6659,53438.0,153900.0,0.23470873786407767,0.4961165048543689,0.048786407766990295,0.14684466019417475,0.07354368932038835,0.0,0.0
76259,Ponder,33.21,-97.3,4618,76021.0,138200.0,0.11866581141757537,0.6286080821039127,0.08915971776779986,0.12123155869146889,0.03463758819756254,0.0012828736369467607,0.006414368184733804
76262,Trophy Club,33.01,-97.23,27648,88114.0,229600.0,0.018088376076988967,0.4194084748324684,0.08046556154582557,0.33722980803144054,0.12027006600493777,0.012797903965334811,0.01173980954300398
76266,Sanger,33.4,-97.2,13495,63416.0,135700.0,0.09338267305180671,0.6065520243796256,0.09545058772311711,0.1495428820200261,0.04179364388332608,0.009251197213757074,0.004026991728341315
76426,Bridgeport,33.2,-97.8,11302,52328.0,119300.0,0.21609353507565338,0.584181568088033,0.052269601100412656,0.1171939477303989,0.02517193947730399,0.002751031636863824,0.0023383768913342504
76431,Chico,33.3,-97.9,3384,51941.0,111700.0,0.1465555068012286,0.7634927599824485,0.022817025010969723,0.04826678367705134,0.014041246160596753,0.004826678367705134,0.0
76462,Lipan,32.5,-98.1,2982,59375.0,148900.0,0.11296472831267874,0.6482364156339371,0.04194470924690181,0.14013346043851288,0.04575786463298379,0.0,0.0109628217349857
76476,Tolar,32.4,-97.9,2637,62974.0,128400.0,0.09169363538295577,0.668824163969795,0.041531823085221145,0.15911542610571736,0.028047464940668825,0.010787486515641856,0.0
76487,Poolville,33.0,-97.9,2507,54872.0,132800.0,0.15100671140939598,0.6053691275167785,0.07046979865771812,0.14161073825503356,0.03154362416107383,0.0,0.0
76490,Whitt,32.957,-98.02,91,107344.0,32500.0,0.1728395061728395,0.7530864197530864,0.07407407407407407,0.0,0.0,0.0,0.0
76623,Avalon,32.3,-96.8,242,41250.0,80700.0,0.4105263157894737,0.5368421052631579,0.0,0.05263157894736842,0.0,0.0,0.0
76651,Italy,32.2,-96.9,3300,50457.0,90300.0,0.2247191011235955,0.5887640449438202,0.048988764044943824,0.10606741573033708,0.029662921348314608,0.0017977528089887641,0.0
76670,Milford,32.1,-97.0,1377,49667.0,86700.0,0.19217491369390102,0.6605293440736478,0.03682393555811277,0.1001150747986191,0.005753739930955121,0.004602991944764097,0.0
